videoId,timestamp,comments_1,likes_1,views_1,comments_2,likes_2,views_2,comments_3,likes_3,views_3,comments_4,likes_4,views_4,comments_5,likes_5,views_5,comments_6,likes_6,views_6,comments_7,likes_7,views_7,comments_8,likes_8,views_8,comments_9,likes_9,views_9,comments_10,likes_10,views_10,comments_11,likes_11,views_11,comments_12,likes_12,views_12,comments_13,likes_13,views_13,comments_14,likes_14,views_14,comments_15,likes_15,views_15,comments_16,likes_16,views_16,comments_17,likes_17,views_17,comments_18,likes_18,views_18,comments_19,likes_19,views_19,comments_20,likes_20,views_20,comments_21,likes_21,views_21,comments_22,likes_22,views_22,comments_23,likes_23,views_23,comments_24,likes_24,views_24,views_192
KrLj6nc516A,1694880209,"9315,0","5061519,420552918","7834563,430605976","10622738,66830396","13694702,86961207","17244673,511981446","20245318,5003865","22506538,947837718","24709283,007238604","26582143,178438663","28339412,246189617","30342940,120123997","32271024,23788479","34149423,75235602","35748537,58674569","37206496,063098006","38570375,65968451","40178230,14287919","41857960,79653333","43737553,13597811","44642302,654867254","45496741,12783683","47377359,93056346","48720679,33864542","50029651,54458945","51981339,697664484","53035631,637282826","54102328,271019675","55244363,673552595","55883272,320647776","56850828,919838056","57410273,808411896","57978120,59237187","58614221,64915572","59151978,8077879","59621276,75240634","60113174,91499312","60732821,88495575","61188421,77076791","61641643,20426238","62054857,97080292","62377316,86675862","62791936,91885408","63145464,94594976","63512579,06816852","64069640,999469355","64693751,3483977","64970395,94593048","65564618,91832356","66157265,69032782","66726111,91382884","67159670,46084885","67738525,14637904","68354790,21694915","68789691,15612677","69201239,4264619","69498634,30551705","69905488,02893081","70232183,37484276","70558969,34345186","70881889,28614008","71157543,942348","71424011,97354497","71613867,67324653","71865765,86728266","72111784,49164155","72266961,03080873","72478795,690629","72708503,85085838","73112100,69880189","73612169,55263157","73985757,9221557",
3OFj6l2tQ9s,1696697906,"4676162,0","7430674,26681128","10252176,219088938","14360558,170101676","17189092,90730337","20272007,05372807","22864946,281631522","24831224,05095706","26781087,36710335","28734759,946666665","30843977,535637148","32639299,51292091","34536386,12230216","36140370,955849886","37855968,18223028","39609867,36513667","41725412,285198554","42870491,13530892","44301591,97459063","45857517,96413043","47328147,0862069","48601435,720379144","50128307,72865014","51509058,27125563","52886872,62936374","54378542,62291727","55945657,59064327","56947691,8905149","57836383,00334448","58715024,64326648","59408847,46236559","59945334,76061146","60491073,803299494","61054503,95558376","61657052,218816064","62275265,56351236","62782582,09973715","63275244,307681076","63862001,097256854","64260482,056630224","64710869,76149821","65034972,59113034","65383800,71444024","65679128,49682057","66206409,19868996","66653859,81493272","67097633,83726813","67763192,09268293","68458272,1575112","69123500,29652466","69876896,79934351","70558888,5215956","71237215,99784017","71902015,6738661","72456472,82807201","72969498,210162","73478842,51525424","73969485,16617608","74446593,55635037","74920286,81182481","75331073,14213198","75707708,03286909","75892820,95753562","76064069,03061502","76128200,91899215","76440849,4524061","76779095,07692307","77138883,98533973","78208662,64905037","78387831,4621813","78524632,99192634","79123359,18311061",
3ryID_SwU5E,1697299367,"59120,0","4867827,361170899","9527390,705638474","12623986,541995693","16340412,557788946","20300276,433351923","25487494,37869986","28395915,53637681","30881099,36246377","33282343,84214899","35423653,40229885","38051636,85057471","40725786,26438456","42740370,38674436","44762892,3935552","46781631,66334165","48895263,42504689","50073257,076756604","51330053,700926706","53463979,75409836","54985926,50672646","57302385,99168854","59527210,94686263","60627505,51842684","61093419,39694042","62750520,12408554","64818490,532710284","65942792,614555255","67141453,85444744","66866828,68613139","68191895,55844156","69811386,26807229","70417511,4113037","70993993,44066477","71561295,85562192","72158856,85019673","72740332,49215092","73274599,93501426","73815929,37359098","74362511,35740173","74468136,78254808","74576810,84562996","74939773,89897843","75309154,79803225","75806262,1558914","76905796,4388409","76667069,635314","77355283,96252038","78023463,75228864","78409734,83467959","79009827,62702702","79599581,06654295","80080852,15","80525261,29386893","80949544,13852048","81389850,60392264","81709281,63546798","82085509,27629682","82439811,65381844","82768074,43665035","83080596,43295331","83371697,0200116","83658427,94212219","83900864,38321434","84141474,25157924","84343538,15720524","84540345,50882825","84742773,87905346","85001137,70165746","85290931,90447922","85602246,4734233","85907591,16879392",
QjvpjXdgugA,1698439152,"6,0","192710,51676366915","385415,0335273383","578119,5502910075","770824,0670546766","963528,5838183458","1156233,100582015","1348937,6173456842","1541642,1341093532","1734346,6508730224","1927051,1676366916","2119755,6844003606","2312460,20116403","2505164,717927699","2697869,2346913684","2890573,7514550374","3083278,2682187064","3275982,784982376","3468687,301746045","3661391,818509714","3854096,335273383","5438310,729707113","7398703,37888707","10407738,100762066","13359281,033119384","15991482,358208954","18151415,082970697","20122486,10124746","21865429,90103627","23671006,434607103","25484662,0038112","27304382,320433892","29067935,44952381","30684420,169109356","32231099,5153311","33655895,22660819","35018546,80555555","36466511,547272205","37837896,30268199","39073121,08213097","40257961,620632276","41349790,44822888","42399120,496559314","43552969,0977918","44759071,30599369","45751180,566886276","46924829,54998568","48042026,20607029","48920565,555790745","49572654,07283414","50164018,60628826","50702125,178891666","51205464,76436866","51715963,88095585","52192612,16887659","52630690,51149426","53048505,27727469","53437853,78956447","53831356,092924125","54185017,828354","54546830,63392392","54920615,48081395","55291748,27151163","55708788,02605494","56125232,376097426","56563481,07014139","56974684,18732629","57358707,71565934","57726100,32931615","58163002,343784995","58605572,15644421","59017260,98390543",
mwKJfNYwvm8,1699071840,"28,0","5917,535438328722","11807,070876657444","17696,60631498617","23586,14175331489","29475,677191643612","35365,21262997234","41254,74806830106","47144,28350662978","53033,818944958504","58923,354383287224","64812,88982161595","1195821,3150924174","4396054,701790133","7340322,397664071","10072268,932481753","12670853,940903988","15128193,645603577","17265845,10870162","19275493,43829787","20987789,022198733","22714675,847364515","24097619,98990349","25541959,63843377","26993634,46347065","28437548,630256925","29728370,712600145","30998435,50502549","32118937,36653156","32920548,888383336","33173413,441205744","33370469,6422094","33989925,6681128","35642031,52494577","37191231,713678844","38746450,06542056","40192295,61581762","41383024,6284303","42307346,190642945","43073377,679647006","43779288,207894735","44472850,665896624","45053619,21775312","45530213,365384616","45999936,97951505","46461954,53804348","46889709,14539719","47319161,92438563","47781293,31066591","48158209,78464107","48495780,82803632","48823252,572036155","49119055,63033033","49397975,115888834","49680437,71484968","49990593,32908813","50360552,425977655","50812008,01256983","51247125,658166036","51652339,688526936","52011178,77982569","52447376,61259488","53114864,003101215","53769675,486894585","54194619,461195596","54590216,80681506","54973766,44109436","55335405,82658628","55662679,88313413","55948240,83366734","56240384,61383749","56519715,77504726",
7dYTw-jAYkY,1700227199,"1,0","9,481532147742818","17,963064295485637","26,444596443228455","35,111482254697286","40,50922887612797","44,20077932731748","47,892329778506976","178098,1896538432","361497,52663634263","544896,8636188421","728296,2006013414","911695,5375838409","1095094,8745663404","1278494,2115488397","1461893,5485313393","1645292,8855138386","1828692,2224963382","2012091,5594788375","2195490,896461337","2378890,233443836","2562289,570426336","2745688,9074088354","2929088,2443913347","3112487,581373834","3295886,9183563334","3479286,255338833","3662685,5923213325","3846084,929303832","4788623,410263845","7484320,509060496","10555749,576191789","13253061,6","15970253,206081081","18559475,5","20739343,722635493","22884490,17222559","24924401,983178653","26847341,252320185","28752240,89450428","30556844,00907635","32258937,828995157","33942368,93563579","35429016,345368914","36854887,932173915","38089197,85788895","39335002,41094421","40609054,90229633","41838585,749158986","43076790,174344435","44329610,585400425","45587251,79844961","46904987,181742735","48174426,625572085","49268154,19994279","50240546,40555403","51040972,17414062","51702492,162823595","52311860,86293464","52808859,27586207","53282588,005106635","53699104,72183971","54074592,29514717","54457009,81455399","54849861,36753206","55201582,92630989","55500909,46035304","55808216,76130447","56113340,085040696","56360324,12829227","56621670,72631279","56943218,32905251",
Wdjh81uH6FU,1700848530,"28,0","30,70411495754409","33,40822991508818","36,112344872632264","38,816459830176356","41,52057478772044","44,224689745264534","46,92880470280862","49,63291966035271","59,49366315468011","76,67185829897694","93,85005344327378","111,02824858757063","128,20644373186747","145,3846388761643","162,56283402046114","179,74102916475798","196,9192243090548","214,09741945335165","231,27561459764848","248,45380974194532","265,63200488624216","282,810200030539","299,9883951748359","2906687,149002406","6160071,385595019","9804572,979244739","13039379,562678877","15769747,756630264","18702955,438709676","21295553,116129033","23364289,213507313","25404497,587467737","27558686,55409561","29351368,210512273","31226396,388641905","33118325,199770544","34700928,32867133","36173695,058053255","37613322,12047141","39095738,92081134","40383978,499703616","41616969,38870174","42805319,220264316","44016387,12673707","45255341,9982548","46471863,040588394","47663125,59804719","48875616,10289017","49963645,2863152","51034863,85053281","51793719,129818596","52546562,125","53134592,11890385","53672843,11751045","54181084,40114235","54668492,661247805","55135034,71748136","55608666,367479675","56004661,754056364","56392151,37084323","56774353,152315915","57089076,80420354","57389033,03619198","57649716,64133657","57933201,619889505","58261914,15766738","58596092,127429806","58959458,5855432","59338529,75748503","59720665,11167513","60143992,16657319",
tnTPaLOaHz8,1701464314,"20,0","2355,8782428225527","4691,756485645105","7027,6347284676585","9363,51297129021","11699,391214112764","14035,269456935317","16371,147699757868","18707,02594258042","21042,904185402975","23378,782428225528","25714,66067104808","28050,538913870634","30386,417156693184","32722,295399515737","35058,17364233829","37394,05188516084","39729,930127983396","42065,80837080595","44401,6866136285","46737,564856451056","3884797,7069818587","6392518,140070922","10145730,853730543","13224920,49007907","16255641,885085575","19067513,93040089","21339341,29242139","23588402,587651007","25768910,3382393","27747251,13954756","29844190,669627","31474904,092707045","33174765,743493427","34801669,582053125","36422298,61292175","37651405,073089704","38971737,48298573","40295642,31036438","41618005,04962427","42828259,22700864","43938917,63709792","45115927,98776418","46258803,17652149","47378133,80758808","48506318,73562586","49579209,81314879","50452840,306509204","51207806,14223075","51842388,456088245","52470656,42384387","53023874,76798144","53551608,87470998","54041388,21847353","54522157,662707835","55013047,055716775","55447985,81292517","55882356,731292516","56298357,92709766","56610450,06532663","56915354,81765973","57220179,742445245","57522755,831757754","57834962,69628855","58289797,19707266","58753535,006168514","59230110,80877611","59608840,0","60165946,28142077","60683135,56007699","61184554,302325584","61678593,38211029",
9RhWXPcKBI8,1702746017,"42,0","3039546,6257359125","6073348,265306123","9232841,768439109","12260940,086419754","15043272,847038528","17456133,02178847","19826404,49273256","21967892,0","23868052,69367738","25819272,2248565","27594775,339814033","29244724,262518592","30991039,284828953","32623684,36514268","34116573,34988839","35386163,958020575","36781428,83254345","38173938,33723311","39439610,62522852","40522258,0","41900634,89336235","43138502,67417582","44386273,15491744","45616196,0","46870182,924194925","48127143,029403284","49126066,24487623","50021935,1626607","50815834,0","51414344,63900204","52024220,33057727","52628484,604195416","53124624,09748083","53628108,037344396","54199423,166666664","54668959,81478823","55131698,367583215","55582496,54135338","55924360,21541106","56258653,821752265","56665320,9275766","56982004,07107952","57315100,03603604","57660730,60828729","58057157,52858151","58447694,23313742","58895479,62356563","59341525,27629734","59700694,250208504","60326905,65825624","60805397,0","61287833,45571908","61739329,72948099","62134304,80491853","62529686,65253333","62911607,2410148","63304990,44152745","63667926,17979282","63980387,99333049","64292627,77522936","64574084,33543166","64852605,56561462","65135952,519031145","65382061,46958228","65597081,705088265","65837495,5056231","66092941,10280856","66461940,0","66877201,270883225","67302186,74964838","67743061,13559322",
lOKASgtr6kU,1703273597,"16,0","1717,8587937230166","3419,717587446033","5121,5763811690495","6823,435174892066","8525,293968615082","10227,152762338099","11929,011556061116","13630,870349784132","15332,729143507147","17034,587937230164","18736,44673095318","20438,305524676198","22140,164318399213","23842,02311212223","25543,881905845246","27245,740699568265","28947,59949329128","30649,458287014295","32351,317080737314","34053,17587446033","35755,03466818335","1895556,3926277575","4765965,135389889","7340236,1009174315","10072807,640082326","12642604,480709072","15218631,592283629","17397216,470953003","19183696,152173914","20895532,714647174","22516154,67383953","24139764,080541037","25663559,920069505","27177348,67266086","28571827,832711775","29902895,335318644","31191730,96","32249578,31827367","33331702,04806582","34381243,23271501","35396793,13306761","36360917,07562807","37214380,12485812","38092417,63305785","38633440,66967954","39474035,59828393","40664282,084337346","41640662,807228915","42347609,840214476","42847427,67515364","43348434,523266025","43793470,48733351","44169303,80210643","44524861,70404412","44863545,159926474","45208487,33402062","45511303,63335936","45739215,07341845","46116856,81436642","46540227,73369565","46880260,375","47200542,06429292","47517181,187833354","47820059,843330346","48152865,518836565","48458983,327014215","48730194,7014218","49037107,58654658","49467296,57745337","49901929,577532925","50307795,47052056",
K_CbgLpvH9E,1703617097,"4,0","5,724633515377982","7,449267030755964","9,173900546133947","10,898534061511928","12,62316757688991","7929,970077577804","47182,71426391402","86435,45845025024","125688,20263658646","164940,94682292268","204193,6910092589","243446,4351955951","282699,1793819313","321951,92356826755","361204,6677546038","400457,41194094","439710,1561272762","478962,9003136124","518215,64449994866","557468,3886862849","596721,1328726211","635973,8770589574","675226,6212452935","714479,3654316297","753732,109617966","792984,8538043022","832237,5979906383","871490,3421769746","910743,0863633108","949995,8305496471","989248,5747359833","1028501,3189223194","1067754,0631086556","1107006,807294992","1146259,5514813282","1185512,2956676644","1224765,0398540006","1264017,7840403367","1303270,528226673","1342523,2724130093","1381776,0165993455","1421028,7607856817","1460281,5049720178","1499534,249158354","1538786,9933446904","1578039,7375310266","1617292,4817173628","1656545,225903699","1695797,970090035","1735050,7142763715","1774303,4584627077","1813556,2026490439","1852808,94683538","1892061,6910217162","1931314,4352080524","1970567,1793943888","2009819,923580725","2049072,6677670612","2088325,4119533973","2127578,1561397337","2166830,90032607","2206083,644512406","2245336,3886987423","2284589,1328850784","2323841,8770714146","2363094,621257751","2402347,365444087","2441600,109630423","2480852,85381676","2520105,598003096","2559358,342189432",
7ESeQBeikKs,1705165255,"8,0","2705103,493471852","5399960,211836115","7710511,725","10698651,406166932","13331274,012131715","15757854,347670252","17898679,84403798","19873897,10178721","21837452,927597698","23499720,83083512","25250626,81971871","26948859,187961385","28651100,9880109","30177490,197820164","32132016,59618442","32941132,3354531","34642578,02200489","36182782,42298289","37346937,634529814","38625154,076392576","39682793,97029178","40621574,720086396","41546567,88913836","42246008,758345224","43500292,30512072","45028507,07956806","46091670,319884725","46846220,99232736","47524066,47284178","48144055,63654447","48603490,07032043","49057386,76897415","49700178,7153035","50131401,54848402","50681616,11","51202997,602829166","51671271,40784197","52132785,31613269","52536883,95553759","52901411,36054972","53264204,70899232","53628632,71900827","54006167,996527776","54476036,33315188","54968790,47622996","55517704,90409066","56067658,49059645","56639899,783297025","57231353,79844961","57958478,337199666","58594647,09746309","59212393,68896512","59720936,399085194","60226408,58153937","60674306,50040883","61025120,7523064","61423337,25652759","61796977,5257066","62146423,61460995","62498227,41685592","62864476,480597794","63206609,569218665","63505536,30191458","63784702,0","64117400,615890555","64356336,61675676","64747589,48162162","65112367,372239746","65477482,16307161","65861528,12472826","66282604,93082265","155,22098886730268"
krsBRQbOPQ4,1706374810,"8,0","3794812,515135967","6170767,418583672","9359413,056797266","12356259,288185863","15127055,812985826","17846885,756756756","20103798,985775247","22155833,065711197","24247830,74326466","26304325,209489457","28334690,558807287","30307504,866294526","32356614,4139417","34342358,50513347","36013567,40261509","37452760,6038048","38835929,010903426","40149382,95572483","41520049,32183908","42730952,77750671","43933011,13320322","45230415,77949254","46349507,571820445","47575207,34400657","48914781,049571276","50194935,86935992","51491337,67733189","52410800,00020764","53175334,16033871","54016895,97331393","54646461,35129741","55204438,08988764","56045179,66292135","56810707,34029773","57638655,17045455","58428152,32697623","59162184,508844666","59781902,596973866","60318730,411270656","60783801,94119271","61186402,73097149","61614658,7172949","62064375,1149903","62531013,45697738","63155896,87177352","63779225,39846323","64461880,288324066","65051124,59235669","65828377,187723644","66515888,20198402","67185153,30363037","67857451,16759157","68372814,28508772","69012979,92361674","69676164,83246073","70226133,84591977","70756136,28640908","71296941,14906166","71840417,63406594","72363292,37807916","72810100,74628478","73184337,98283039","73514859,8597826","73794485,00438957","74056630,31166448","74316008,73428354","74620857,17051071","74972825,50782323","75365645,26819924","75810343,0920021","76209458,80142622","80042,8880597015"
KOEfDvr4DcQ,1707584410,"12,0","4047123,466372657","6443689,467270896","9759134,069394525","12719089,193825044","15804034,909583107","18596123,701014657","20907200,527520437","22864518,936090227","24723691,98046875","26546256,57142857","28514304,941329855","30409011,780487806","32156723,975609757","34017463,66174827","35737111,132977374","37395568,754790336","39009481,71487151","40412464,87707182","41923833,65745045","43438396,902702704","44870717,937396124","46134890,64030543","47538048,62665198","49089187,18437832","50476529,166756906","52076765,700440526","53340883,8963964","54536442,69388666","55451265,183846496","56210017,9560575","56907380,11030596","57507284,46296296","58042603,20531662","58580026,595438994","59194728,44264538","59707558,360510804","60258696,06129196","60781074,42884828","61256390,7368421","61687274,16834376","62088194,129360065","62493992,15770805","62907804,34551495","63352780,95054945","63852764,81762998","64390632,504134506","64965957,55124056","65503610,710913636","66117836,88","66848872,9925763","67459637,7232638","67990516,6906442","68464246,1355666","69068001,80898002","69520707,9625104","69939677,75661515","70346115,58737229","70678619,83123556","71059641,59539561","71416995,88582279","71761869,45360824","72064573,44034162","72316288,82242991","72573437,96363154","72854655,58294743","73138819,8867875","73440470,54744121","73779952,9365828","74147042,60606061","74521322,4106214","74919983,09415317","141403,97863599015"
tWYsfOSY9vY,1709398812,"11,0","4421569,620689656","7089493,206104944","10688804,424466338","14179295,284345923","17392683,911585364","20631515,649544325","23353699,008097164","25590155,97063712","27583222,52279702","29425179,920042645","31349980,165515542","33441945,138381846","35315685,76590604","37282549,63961039","39242916,393348925","40972209,1257485","42704778,77989601","44326681,859044634","45989718,69139873","47601232,76832925","49165100,15842839","50729212,984986596","52282255,95348837","53932248,685384415","55639316,298493184","57224899,92427333","58388290,7462141","59455889,06193229","60405924,289930105","61175224,62645612","61840984,379214086","62508292,872830875","63192767,88235294","63887931,97548352","64536040,186515614","65189287,90904049","65805879,15384615","66396033,43478261","66964670,748765774","67447513,01061514","67920594,30884391","68274084,02553427","68734992,667775","69488925,80582525","70034111,35294117","70613011,32172243","71290186,54912814","71916440,7699115","72564701,71144278","73189966,63425414","73754451,6095909","74391341,76720311","74874104,15306123","75323266,45605306","75831715,07879458","76273833,99343185","76696085,48723641","77102930,9833749","77485825,22547425","77837146,66194838","78163941,66293631","78479865,39594895","78753491,72563677","78995259,14736842","79255836,2948505","79514742,25242719","79820677,88392113","80146698,74014436","80479522,1492125","80856614,79866704","81268717,1639435","153284,86444444445"
